"Country","Status","Provider",(data)Product,"(data)Release_channel","PID",Placement_ID,"Price_settings","Name","Comment","Version_restriction","Country_restriction","AB_Group","Probability","Rank Override","Auto-Rank","Custom Rank Adjustment","Rank","ECPM","Requests","Impressions","Fill Rate","Revenue","ECPM Index","New ECPM Index","Display probability","RTB_price","Product","Group where","Line where","Index"
"UA","Enabled","Facebook","mini","Final","30","925717247457302_2590397120989298","CPM Target","PID 30,31 CPM targets bmw4","","","","adConfigTest_setB","","","79","0","79","0.40","880354.76","11059.00","0.05","4.42","0","21","0.000","","mini"," where B='UA' and D='mini' and E='Final'"," where B='UA' and D='mini' and E='Final' and G='925717247457302_2590397120989298'","UA:Facebook:mini:Final:30"
"UA","Enabled","Facebook","mini","Final","31","925717247457302_2590397120989298","CPM Target","PID 30,31 CPM targets bmw4","","","","adConfigTest_setB","","","78","0","78","0.40","36857.24","463.00","0.05","0.18","0","22","0.000","","mini"," where B='UA' and D='mini' and E='Final'"," where B='UA' and D='mini' and E='Final' and G='925717247457302_2590397120989298'","UA:Facebook:mini:Final:31"
"UA","Enabled","AdMob","mini","Final","20","ca-app-pub-4721105574136909/1736897274","CPM Target","PID 20,22 CPM targets audi","","","","adConfigTest_setA","","5","1","0","5","0.10","1671321.40","7222.00","0.02","0.74","7","99","0.000","","mini"," where B='UA' and D='mini' and E='Final'"," where B='UA' and D='mini' and E='Final' and G='ca-app-pub-4721105574136909/1736897274'","UA:AdMob:mini:Final:20"
"UA","Enabled","AdMob","mini","Final","21","ca-app-pub-4721105574136909/1736897274","CPM Target","PID 20,22 CPM targets audi","","","","adConfigTest_setA","","5","1","0","5","0.10","105990.75","458.00","0.02","0.05","7","99","0.000","","mini"," where B='UA' and D='mini' and E='Final'"," where B='UA' and D='mini' and E='Final' and G='ca-app-pub-4721105574136909/1736897274'","UA:AdMob:mini:Final:21"
"UA","Enabled","AdMob","mini","Final","22","ca-app-pub-4721105574136909/1736897274","CPM Target","PID 20,22 CPM targets audi","","","","adConfigTest_setA","","5","1","0","5","0.10","111544.85","482.00","0.02","0.05","3","99","0.000","","mini"," where B='UA' and D='mini' and E='Final'"," where B='UA' and D='mini' and E='Final' and G='ca-app-pub-4721105574136909/1736897274'","UA:AdMob:mini:Final:22"
"UA","Enabled","AdMob","mini","Final","20","ca-app-pub-4721105574136909/6011307919","CPM Target","PID 20,22 CPM targets audi2","","","","adConfigTest_setA","","20","33","0","20","0.23","1773194.93","2117.00","0.01","0.48","4","67","0.000","","mini"," where B='UA' and D='mini' and E='Final'"," where B='UA' and D='mini' and E='Final' and G='ca-app-pub-4721105574136909/6011307919'","UA:AdMob:mini:Final:20"
"UA","Enabled","AdMob","mini","Final","21","ca-app-pub-4721105574136909/6011307919","CPM Target","PID 20,22 CPM targets audi2","","","","adConfigTest_setA","","20","33","0","20","0.23","101349.36","121.00","0.01","0.03","4","67","0.000","","mini"," where B='UA' and D='mini' and E='Final'"," where B='UA' and D='mini' and E='Final' and G='ca-app-pub-4721105574136909/6011307919'","UA:AdMob:mini:Final:21"
"UA","Enabled","AdMob","mini","Final","22","ca-app-pub-4721105574136909/6011307919","CPM Target","PID 20,22 CPM targets audi2","","","","adConfigTest_setA","","20","34","0","20","0.23","117263.72","140.00","0.01","0.03","2","66","0.000","","mini"," where B='UA' and D='mini' and E='Final'"," where B='UA' and D='mini' and E='Final' and G='ca-app-pub-4721105574136909/6011307919'","UA:AdMob:mini:Final:22"
"UA","Enabled","AdMob","mini","Final","30","ca-app-pub-4721105574136909/6809739481","CPM Target","PID 30,32 CPM targets bmw","","","","adConfigTest_setB","","","46","0","46","0.28","1735703.38","2410.00","0.01","0.68","5","54","0.000","","mini"," where B='UA' and D='mini' and E='Final'"," where B='UA' and D='mini' and E='Final' and G='ca-app-pub-4721105574136909/6809739481'","UA:AdMob:mini:Final:30"
"UA","Enabled","AdMob","mini","Final","31","ca-app-pub-4721105574136909/6809739481","CPM Target","PID 30,32 CPM targets bmw","","","","adConfigTest_setB","","","46","0","46","0.28","103710.08","144.00","0.01","0.04","5","54","0.000","","mini"," where B='UA' and D='mini' and E='Final'"," where B='UA' and D='mini' and E='Final' and G='ca-app-pub-4721105574136909/6809739481'","UA:AdMob:mini:Final:31"
"UA","Enabled","AdMob","mini","Final","32","ca-app-pub-4721105574136909/6809739481","CPM Target","PID 30,32 CPM targets bmw","","","","adConfigTest_setB","","","46","0","46","0.28","108751.54","151.00","0.01","0.04","3","54","0.000","","mini"," where B='UA' and D='mini' and E='Final'"," where B='UA' and D='mini' and E='Final' and G='ca-app-pub-4721105574136909/6809739481'","UA:AdMob:mini:Final:32"
"UA","Enabled","AdMob","mini","Final","30","ca-app-pub-4721105574136909/1174269420","CPM Target","PID 30,32 CPM targets bmw2","","","","adConfigTest_setB","","","66","0","66","0.35","1797710.63","1350.00","0.00","0.47","2","34","0.000","","mini"," where B='UA' and D='mini' and E='Final'"," where B='UA' and D='mini' and E='Final' and G='ca-app-pub-4721105574136909/1174269420'","UA:AdMob:mini:Final:30"
"UA","Enabled","AdMob","mini","Final","31","ca-app-pub-4721105574136909/1174269420","CPM Target","PID 30,32 CPM targets bmw2","","","","adConfigTest_setB","","","68","0","68","0.35","95877.90","72.00","0.00","0.03","2","32","0.000","","mini"," where B='UA' and D='mini' and E='Final'"," where B='UA' and D='mini' and E='Final' and G='ca-app-pub-4721105574136909/1174269420'","UA:AdMob:mini:Final:31"
"UA","Enabled","AdMob","mini","Final","32","ca-app-pub-4721105574136909/1174269420","CPM Target","PID 30,32 CPM targets bmw2","","","","adConfigTest_setB","","","68","0","68","0.35","130500.48","98.00","0.00","0.03","1","32","0.000","","mini"," where B='UA' and D='mini' and E='Final'"," where B='UA' and D='mini' and E='Final' and G='ca-app-pub-4721105574136909/1174269420'","UA:AdMob:mini:Final:32"
"UA","Enabled","AdMob","mini","Final","20","ca-app-pub-4721105574136909/8062756184","CPM Target","PID 20,22 CPM targets audi3","","","","adConfigTest_setA","","35","40","0","35","0.27","1833012.07","1252.00","0.00","0.33","2","60","0.000","","mini"," where B='UA' and D='mini' and E='Final'"," where B='UA' and D='mini' and E='Final' and G='ca-app-pub-4721105574136909/8062756184'","UA:AdMob:mini:Final:20"
"UA","Enabled","AdMob","mini","Final","21","ca-app-pub-4721105574136909/8062756184","CPM Target","PID 20,22 CPM targets audi3","","","","adConfigTest_setA","","35","40","0","35","0.27","76131.49","52.00","0.00","0.01","2","60","0.000","","mini"," where B='UA' and D='mini' and E='Final'"," where B='UA' and D='mini' and E='Final' and G='ca-app-pub-4721105574136909/8062756184'","UA:AdMob:mini:Final:21"
"UA","Enabled","AdMob","mini","Final","22","ca-app-pub-4721105574136909/8062756184","CPM Target","PID 20,22 CPM targets audi3","","","","adConfigTest_setA","","35","41","0","35","0.27","118589.44","81.00","0.00","0.02","1","59","0.000","","mini"," where B='UA' and D='mini' and E='Final'"," where B='UA' and D='mini' and E='Final' and G='ca-app-pub-4721105574136909/8062756184'","UA:AdMob:mini:Final:22"
"UA","Enabled","AdMob","mini","Final","20","ca-app-pub-4721105574136909/1114204450","CPM Target","PID 20,22 CPM targets audi4","","","","adConfigTest_setA","","","70","0","70","0.35","1835993.33","2270.00","0.00","0.80","0","30","0.000","","mini"," where B='UA' and D='mini' and E='Final'"," where B='UA' and D='mini' and E='Final' and G='ca-app-pub-4721105574136909/1114204450'","UA:AdMob:mini:Final:20"
"UA","Enabled","AdMob","mini","Final","21","ca-app-pub-4721105574136909/1114204450","CPM Target","PID 20,22 CPM targets audi4","","","","adConfigTest_setA","","","70","0","70","0.35","93012.88","115.00","0.00","0.04","0","30","0.000","","mini"," where B='UA' and D='mini' and E='Final'"," where B='UA' and D='mini' and E='Final' and G='ca-app-pub-4721105574136909/1114204450'","UA:AdMob:mini:Final:21"
"UA","Enabled","AdMob","mini","Final","22","ca-app-pub-4721105574136909/1114204450","CPM Target","PID 20,22 CPM targets audi4","","","","adConfigTest_setA","","","71","0","71","0.35","148011.80","183.00","0.00","0.06","0","29","0.000","","mini"," where B='UA' and D='mini' and E='Final'"," where B='UA' and D='mini' and E='Final' and G='ca-app-pub-4721105574136909/1114204450'","UA:AdMob:mini:Final:22"
"UA","Enabled","AdMob","mini","Final","30","ca-app-pub-4721105574136909/1868759214","CPM Target","PID 30,32 CPM targets bmw3","","","","adConfigTest_setB","","","62","0","62","0.34","1834002.32","969.00","0.00","0.33","3","38","0.000","","mini"," where B='UA' and D='mini' and E='Final'"," where B='UA' and D='mini' and E='Final' and G='ca-app-pub-4721105574136909/1868759214'","UA:AdMob:mini:Final:30"
"UA","Enabled","AdMob","mini","Final","31","ca-app-pub-4721105574136909/1868759214","CPM Target","PID 30,32 CPM targets bmw3","","","","adConfigTest_setB","","","60","0","60","0.34","94633.76","50.00","0.00","0.02","3","40","0.000","","mini"," where B='UA' and D='mini' and E='Final'"," where B='UA' and D='mini' and E='Final' and G='ca-app-pub-4721105574136909/1868759214'","UA:AdMob:mini:Final:31"
"UA","Enabled","AdMob","mini","Final","32","ca-app-pub-4721105574136909/1868759214","CPM Target","PID 30,32 CPM targets bmw3","","","","adConfigTest_setB","","","62","0","62","0.34","128701.92","68.00","0.00","0.02","2","38","0.000","","mini"," where B='UA' and D='mini' and E='Final'"," where B='UA' and D='mini' and E='Final' and G='ca-app-pub-4721105574136909/1868759214'","UA:AdMob:mini:Final:32"
"UA","Enabled","AdMob","mini","Final","30","ca-app-pub-4721105574136909/6929514207","CPM Target","PID 30,32 CPM targets bmw4","","","","adConfigTest_setB","","","75","0","75","0.37","1843052.98","1428.00","0.00","0.54","1","25","0.000","","mini"," where B='UA' and D='mini' and E='Final'"," where B='UA' and D='mini' and E='Final' and G='ca-app-pub-4721105574136909/6929514207'","UA:AdMob:mini:Final:30"
"UA","Enabled","AdMob","mini","Final","31","ca-app-pub-4721105574136909/6929514207","CPM Target","PID 30,32 CPM targets bmw4","","","","adConfigTest_setB","","","75","0","75","0.37","82601.81","64.00","0.00","0.02","1","25","0.000","","mini"," where B='UA' and D='mini' and E='Final'"," where B='UA' and D='mini' and E='Final' and G='ca-app-pub-4721105574136909/6929514207'","UA:AdMob:mini:Final:31"
"UA","Enabled","AdMob","mini","Final","32","ca-app-pub-4721105574136909/6929514207","CPM Target","PID 30,32 CPM targets bmw4","","","","adConfigTest_setB","","","76","0","76","0.37","174238.20","135.00","0.00","0.05","0","24","0.000","","mini"," where B='UA' and D='mini' and E='Final'"," where B='UA' and D='mini' and E='Final' and G='ca-app-pub-4721105574136909/6929514207'","UA:AdMob:mini:Final:32"
"UA","Enabled","adx","mini","Final","20","s258223597568","Accept all prices","PID 1 Accept all prices MINI","","","","adConfigTest_setA","","","1","0","1","0.00","614805.14","861.00","0.00","0.00","10","99","0.000","","mini"," where B='UA' and D='mini' and E='Final'"," where B='UA' and D='mini' and E='Final' and G='s258223597568'","UA:adx:mini:Final:20"
"UA","Enabled","adx","mini","Final","21","s258223597568","Accept all prices","PID 1 Accept all prices MINI","","","","adConfigTest_setA","","","1","0","1","0.00","52840.40","74.00","0.00","0.00","10","99","0.000","","mini"," where B='UA' and D='mini' and E='Final'"," where B='UA' and D='mini' and E='Final' and G='s258223597568'","UA:adx:mini:Final:21"
"UA","Enabled","adx","mini","Final","30","s258223597568","Accept all prices","PID 1 Accept all prices MINI","","","","adConfigTest_setB","","","1","0","1","0.00","844018.20","1182.00","0.00","0.00","10","99","0.000","","mini"," where B='UA' and D='mini' and E='Final'"," where B='UA' and D='mini' and E='Final' and G='s258223597568'","UA:adx:mini:Final:30"
"UA","Enabled","adx","mini","Final","31","s258223597568","Accept all prices","PID 1 Accept all prices MINI","","","","adConfigTest_setB","","","1","0","1","0.00","74262.18","104.00","0.00","0.00","10","99","0.000","","mini"," where B='UA' and D='mini' and E='Final'"," where B='UA' and D='mini' and E='Final' and G='s258223597568'","UA:adx:mini:Final:31"
"UA","Enabled","DFP","mini","Final","20","/50032758/Feednews","Accept all prices","PID 1 Accept all prices MINI","","","","adConfigTest_setA","","","2","0","2","0.11","1098092.75","3471.00","0.01","0.37","6","98","0.000","","mini"," where B='UA' and D='mini' and E='Final'"," where B='UA' and D='mini' and E='Final' and G='/50032758/Feednews'","UA:DFP:mini:Final:20"
"UA","Enabled","DFP","mini","Final","21","/50032758/Feednews","Accept all prices","PID 1 Accept all prices MINI","","","","adConfigTest_setA","","","4","0","4","0.11","63588.78","201.00","0.01","0.02","6","96","0.000","","mini"," where B='UA' and D='mini' and E='Final'"," where B='UA' and D='mini' and E='Final' and G='/50032758/Feednews'","UA:DFP:mini:Final:21"
"UA","Enabled","DFP","mini","Final","20","/50032758/Mini_PID1_low","Accept all prices","PID 1 Accept all prices LOW MINI","","","","adConfigTest_setA","","","1","0","1","0.09","815527.90","2499.00","0.02","0.23","8","99","0.000","","mini"," where B='UA' and D='mini' and E='Final'"," where B='UA' and D='mini' and E='Final' and G='/50032758/Mini_PID1_low'","UA:DFP:mini:Final:20"
"UA","Enabled","DFP","mini","Final","21","/50032758/Mini_PID1_low","Accept all prices","PID 1 Accept all prices LOW MINI","","","","adConfigTest_setA","","","1","0","1","0.09","65594.68","201.00","0.02","0.02","8","99","0.000","","mini"," where B='UA' and D='mini' and E='Final'"," where B='UA' and D='mini' and E='Final' and G='/50032758/Mini_PID1_low'","UA:DFP:mini:Final:21"
"UA","Enabled","DFP","mini","Final","30","/50032758/Feednews","Accept all prices","PID 1 Accept all prices MINI","","","","adConfigTest_setB","","","2","0","2","0.11","1192685.00","3770.00","0.01","0.40","8","98","0.000","","mini"," where B='UA' and D='mini' and E='Final'"," where B='UA' and D='mini' and E='Final' and G='/50032758/Feednews'","UA:DFP:mini:Final:30"
"UA","Enabled","DFP","mini","Final","31","/50032758/Feednews","Accept all prices","PID 1 Accept all prices MINI","","","","adConfigTest_setB","","","2","0","2","0.11","67385.12","213.00","0.01","0.02","8","98","0.000","","mini"," where B='UA' and D='mini' and E='Final'"," where B='UA' and D='mini' and E='Final' and G='/50032758/Feednews'","UA:DFP:mini:Final:31"
"UA","Enabled","DFP","mini","Final","30","/50032758/Mini_PID1_low","Accept all prices","PID 1 Accept all prices LOW MINI","","","","adConfigTest_setB","","","1","0","1","0.09","1323641.93","4056.00","0.02","0.37","9","99","0.000","","mini"," where B='UA' and D='mini' and E='Final'"," where B='UA' and D='mini' and E='Final' and G='/50032758/Mini_PID1_low'","UA:DFP:mini:Final:30"
"UA","Enabled","DFP","mini","Final","31","/50032758/Mini_PID1_low","Accept all prices","PID 1 Accept all prices LOW MINI","","","","adConfigTest_setB","","","1","0","1","0.09","93333.73","286.00","0.02","0.03","9","99","0.000","","mini"," where B='UA' and D='mini' and E='Final'"," where B='UA' and D='mini' and E='Final' and G='/50032758/Mini_PID1_low'","UA:DFP:mini:Final:31"
"ZM","Enabled","Facebook","mini","Final","20","925717247457302_2590385877657089","CPM Target","PID 20,21 CPM targets audi","","","","adConfigTest_setA","","7","1","0","7","0.09","180992.09","4987.00","0.33","0.43","12","99","0.000","","mini"," where B='ZM' and D='mini' and E='Final'"," where B='ZM' and D='mini' and E='Final' and G='925717247457302_2590385877657089'","ZM:Facebook:mini:Final:20"
"ZM","Enabled","Facebook","mini","Final","21","925717247457302_2590385877657089","CPM Target","PID 20,21 CPM targets audi","","","","adConfigTest_setA","","7","1","0","7","0.09","13500.91","372.00","0.33","0.03","11","99","0.000","","mini"," where B='ZM' and D='mini' and E='Final'"," where B='ZM' and D='mini' and E='Final' and G='925717247457302_2590385877657089'","ZM:Facebook:mini:Final:21"
"ZM","Enabled","Facebook","mini","Final","20","925717247457302_2590388274323516","CPM Target","PID 20,21 CPM targets audi2","","","","adConfigTest_setA","","27","1","0","27","0.17","247144.73","3630.00","0.15","0.63","7","99","0.000","","mini"," where B='ZM' and D='mini' and E='Final'"," where B='ZM' and D='mini' and E='Final' and G='925717247457302_2590388274323516'","ZM:Facebook:mini:Final:20"
